mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric
2,450,12,mae,standard,0.11635214905626601,5,0.0047782892798549055,pre0_mod076_post0,tau_Zero_Flow_Days_sum
2,450,12,rmse,standard,0.15532219811503495,5,0.00593614501354556,pre0_mod076_post0,tau_Zero_Flow_Days_sum
2,450,12,rsq,standard,0.1390750678308247,5,0.04476364268005254,pre0_mod076_post0,tau_Zero_Flow_Days_sum
2,450,15,mae,standard,0.11615396540230655,5,0.004590937337938858,pre0_mod077_post0,tau_Zero_Flow_Days_sum
2,450,15,rmse,standard,0.1546876204217553,5,0.006044003762873547,pre0_mod077_post0,tau_Zero_Flow_Days_sum
2,450,15,rsq,standard,0.14807895651493336,5,0.04971074740515949,pre0_mod077_post0,tau_Zero_Flow_Days_sum
2,450,18,mae,standard,0.11614626960060326,5,0.004605844549743079,pre0_mod078_post0,tau_Zero_Flow_Days_sum
2,450,18,rmse,standard,0.15536475792166993,5,0.006148191420552338,pre0_mod078_post0,tau_Zero_Flow_Days_sum
2,450,18,rsq,standard,0.13903766098080966,5,0.04667988750869703,pre0_mod078_post0,tau_Zero_Flow_Days_sum
2,450,21,mae,standard,0.11702417325625558,5,0.004830164291408116,pre0_mod079_post0,tau_Zero_Flow_Days_sum
2,450,21,rmse,standard,0.15593624353456748,5,0.006462891716678221,pre0_mod079_post0,tau_Zero_Flow_Days_sum
2,450,21,rsq,standard,0.13756926351694687,5,0.04986006442210148,pre0_mod079_post0,tau_Zero_Flow_Days_sum
2,450,25,mae,standard,0.11674016036855779,5,0.004722349014688555,pre0_mod080_post0,tau_Zero_Flow_Days_sum
2,450,25,rmse,standard,0.1556853258282655,5,0.006368516329628077,pre0_mod080_post0,tau_Zero_Flow_Days_sum
2,450,25,rsq,standard,0.14084256013057683,5,0.04985830215057824,pre0_mod080_post0,tau_Zero_Flow_Days_sum
2,650,3,mae,standard,0.11652940486837095,5,0.004712898440721836,pre0_mod081_post0,tau_Zero_Flow_Days_sum
2,650,3,rmse,standard,0.15601542628282886,5,0.005663986708576668,pre0_mod081_post0,tau_Zero_Flow_Days_sum
2,650,3,rsq,standard,0.13135201116001785,5,0.04619534687550477,pre0_mod081_post0,tau_Zero_Flow_Days_sum
2,650,6,mae,standard,0.11639733133321972,5,0.005113242362615032,pre0_mod082_post0,tau_Zero_Flow_Days_sum
2,650,6,rmse,standard,0.15645547082132816,5,0.00619084969430663,pre0_mod082_post0,tau_Zero_Flow_Days_sum
2,650,6,rsq,standard,0.12826178216956655,5,0.045418506033852266,pre0_mod082_post0,tau_Zero_Flow_Days_sum
2,650,9,mae,standard,0.11524615759614383,5,0.004914709140489274,pre0_mod083_post0,tau_Zero_Flow_Days_sum
2,650,9,rmse,standard,0.15461126079249704,5,0.005969076281121755,pre0_mod083_post0,tau_Zero_Flow_Days_sum
2,650,9,rsq,standard,0.14676812170766954,5,0.04754932255563675,pre0_mod083_post0,tau_Zero_Flow_Days_sum
2,650,12,mae,standard,0.11567896591009677,5,0.004617564836821621,pre0_mod084_post0,tau_Zero_Flow_Days_sum
2,650,12,rmse,standard,0.15500886081259296,5,0.0058530094675233795,pre0_mod084_post0,tau_Zero_Flow_Days_sum
2,650,12,rsq,standard,0.14380744492318556,5,0.049014186865088905,pre0_mod084_post0,tau_Zero_Flow_Days_sum
2,650,15,mae,standard,0.11664927104240375,5,0.004910033687420627,pre0_mod085_post0,tau_Zero_Flow_Days_sum
2,650,15,rmse,standard,0.1557243079608699,5,0.006292111577561042,pre0_mod085_post0,tau_Zero_Flow_Days_sum
2,650,15,rsq,standard,0.13884327380484504,5,0.051918247138572834,pre0_mod085_post0,tau_Zero_Flow_Days_sum
2,650,18,mae,standard,0.11642148982593825,5,0.004997598436166802,pre0_mod086_post0,tau_Zero_Flow_Days_sum
2,650,18,rmse,standard,0.15497889742802298,5,0.0063858383371517445,pre0_mod086_post0,tau_Zero_Flow_Days_sum
2,650,18,rsq,standard,0.14609230879612312,5,0.052154967591648727,pre0_mod086_post0,tau_Zero_Flow_Days_sum
2,650,21,mae,standard,0.11646109160162964,5,0.004859929174605957,pre0_mod087_post0,tau_Zero_Flow_Days_sum
2,650,21,rmse,standard,0.1555102518203715,5,0.006255106654337627,pre0_mod087_post0,tau_Zero_Flow_Days_sum
2,650,21,rsq,standard,0.14452134306818748,5,0.05282777497117278,pre0_mod087_post0,tau_Zero_Flow_Days_sum
2,650,25,mae,standard,0.11658042175832233,5,0.004751537469729271,pre0_mod088_post0,tau_Zero_Flow_Days_sum
2,650,25,rmse,standard,0.15532723682383093,5,0.006434387112305439,pre0_mod088_post0,tau_Zero_Flow_Days_sum
2,650,25,rsq,standard,0.14360976289940325,5,0.05164645043020302,pre0_mod088_post0,tau_Zero_Flow_Days_sum
2,850,3,mae,standard,0.11604377224315139,5,0.004710214537227629,pre0_mod089_post0,tau_Zero_Flow_Days_sum
2,850,3,rmse,standard,0.15517393158019754,5,0.006006403324222371,pre0_mod089_post0,tau_Zero_Flow_Days_sum
2,850,3,rsq,standard,0.1403504271313712,5,0.0463609748759852,pre0_mod089_post0,tau_Zero_Flow_Days_sum
2,850,6,mae,standard,0.11626142521182302,5,0.004970105244935703,pre0_mod090_post0,tau_Zero_Flow_Days_sum
2,850,6,rmse,standard,0.1556878107283761,5,0.00608530868515034,pre0_mod090_post0,tau_Zero_Flow_Days_sum
2,850,6,rsq,standard,0.13675643804391865,5,0.04759180137102083,pre0_mod090_post0,tau_Zero_Flow_Days_sum
2,850,9,mae,standard,0.11541940026483999,5,0.005153565401027755,pre0_mod091_post0,tau_Zero_Flow_Days_sum
2,850,9,rmse,standard,0.15520917418669722,5,0.006100744893518872,pre0_mod091_post0,tau_Zero_Flow_Days_sum
2,850,9,rsq,standard,0.1434945881670248,5,0.048380775097726064,pre0_mod091_post0,tau_Zero_Flow_Days_sum
2,850,12,mae,standard,0.1162221878560698,5,0.0047483635170464215,pre0_mod092_post0,tau_Zero_Flow_Days_sum
2,850,12,rmse,standard,0.15541214098152747,5,0.006057000868522003,pre0_mod092_post0,tau_Zero_Flow_Days_sum
2,850,12,rsq,standard,0.13915944786640527,5,0.04943947105558137,pre0_mod092_post0,tau_Zero_Flow_Days_sum
2,850,15,mae,standard,0.11660773094105589,5,0.004572589446830954,pre0_mod093_post0,tau_Zero_Flow_Days_sum
2,850,15,rmse,standard,0.15556334853989287,5,0.006099105481889983,pre0_mod093_post0,tau_Zero_Flow_Days_sum
2,850,15,rsq,standard,0.13892516059631796,5,0.04626795404057423,pre0_mod093_post0,tau_Zero_Flow_Days_sum
2,850,18,mae,standard,0.11623391979646887,5,0.004511807584166153,pre0_mod094_post0,tau_Zero_Flow_Days_sum
2,850,18,rmse,standard,0.15518936584048554,5,0.006223636632950466,pre0_mod094_post0,tau_Zero_Flow_Days_sum
2,850,18,rsq,standard,0.14134886531664248,5,0.04710342145972504,pre0_mod094_post0,tau_Zero_Flow_Days_sum
2,850,21,mae,standard,0.11653712309064586,5,0.0047124448998762435,pre0_mod095_post0,tau_Zero_Flow_Days_sum
2,850,21,rmse,standard,0.15555836605300627,5,0.00628157411383357,pre0_mod095_post0,tau_Zero_Flow_Days_sum
2,850,21,rsq,standard,0.1400346959727109,5,0.047457950235739906,pre0_mod095_post0,tau_Zero_Flow_Days_sum
2,850,25,mae,standard,0.11659717676376641,5,0.004697704522178864,pre0_mod096_post0,tau_Zero_Flow_Days_sum
2,850,25,rmse,standard,0.15560934289104936,5,0.006384824268710967,pre0_mod096_post0,tau_Zero_Flow_Days_sum
2,850,25,rsq,standard,0.1414203284056641,5,0.052826562544315614,pre0_mod096_post0,tau_Zero_Flow_Days_sum
2,1050,3,mae,standard,0.11564226016358638,5,0.004132824622889173,pre0_mod097_post0,tau_Zero_Flow_Days_sum
2,1050,3,rmse,standard,0.15504136060297602,5,0.005406400534014996,pre0_mod097_post0,tau_Zero_Flow_Days_sum
2,1050,3,rsq,standard,0.13839008657637794,5,0.04132424013666885,pre0_mod097_post0,tau_Zero_Flow_Days_sum
2,1050,6,mae,standard,0.11599537021532522,5,0.004612486031323971,pre0_mod098_post0,tau_Zero_Flow_Days_sum
2,1050,6,rmse,standard,0.1555210282460675,5,0.005987068662570466,pre0_mod098_post0,tau_Zero_Flow_Days_sum
2,1050,6,rsq,standard,0.13612446891578817,5,0.04626619281549252,pre0_mod098_post0,tau_Zero_Flow_Days_sum
2,1050,9,mae,standard,0.11538230051937226,5,0.004832880286442932,pre0_mod099_post0,tau_Zero_Flow_Days_sum
2,1050,9,rmse,standard,0.15463802720260314,5,0.00617725907270469,pre0_mod099_post0,tau_Zero_Flow_Days_sum
2,1050,9,rsq,standard,0.1480299729692816,5,0.05066361098044085,pre0_mod099_post0,tau_Zero_Flow_Days_sum
2,1050,12,mae,standard,0.1163697483254057,5,0.0049810733590458,pre0_mod100_post0,tau_Zero_Flow_Days_sum
2,1050,12,rmse,standard,0.15577852083184227,5,0.006125958142323229,pre0_mod100_post0,tau_Zero_Flow_Days_sum
2,1050,12,rsq,standard,0.13600340061703192,5,0.05179831099666136,pre0_mod100_post0,tau_Zero_Flow_Days_sum
2,1050,15,mae,standard,0.1159550196805116,5,0.0046670014524050766,pre0_mod101_post0,tau_Zero_Flow_Days_sum
2,1050,15,rmse,standard,0.15491920291363187,5,0.0061359383547903755,pre0_mod101_post0,tau_Zero_Flow_Days_sum
2,1050,15,rsq,standard,0.14545673845098192,5,0.047613648281265915,pre0_mod101_post0,tau_Zero_Flow_Days_sum
2,1050,18,mae,standard,0.11656244596117013,5,0.0048524788577092364,pre0_mod102_post0,tau_Zero_Flow_Days_sum
2,1050,18,rmse,standard,0.15526270471538947,5,0.006590850164088992,pre0_mod102_post0,tau_Zero_Flow_Days_sum
2,1050,18,rsq,standard,0.14441337577767283,5,0.05021444034620838,pre0_mod102_post0,tau_Zero_Flow_Days_sum
2,1050,21,mae,standard,0.1158892755471409,5,0.004592361827442498,pre0_mod103_post0,tau_Zero_Flow_Days_sum
2,1050,21,rmse,standard,0.15497850824061699,5,0.006187980742599735,pre0_mod103_post0,tau_Zero_Flow_Days_sum
2,1050,21,rsq,standard,0.14574468731604967,5,0.05162681450197256,pre0_mod103_post0,tau_Zero_Flow_Days_sum
2,1050,25,mae,standard,0.11658540455700994,5,0.004688409847256892,pre0_mod104_post0,tau_Zero_Flow_Days_sum
2,1050,25,rmse,standard,0.15526975973855542,5,0.006283988652568609,pre0_mod104_post0,tau_Zero_Flow_Days_sum
2,1050,25,rsq,standard,0.14488634325182387,5,0.053603449778341986,pre0_mod104_post0,tau_Zero_Flow_Days_sum
2,1250,3,mae,standard,0.1160101484715185,5,0.004701351758072558,pre0_mod105_post0,tau_Zero_Flow_Days_sum
2,1250,3,rmse,standard,0.1555104244813461,5,0.0057663749334421486,pre0_mod105_post0,tau_Zero_Flow_Days_sum
2,1250,3,rsq,standard,0.13754632174600698,5,0.047398114827012616,pre0_mod105_post0,tau_Zero_Flow_Days_sum
2,1250,6,mae,standard,0.11622844246753952,5,0.004569624331554775,pre0_mod106_post0,tau_Zero_Flow_Days_sum
2,1250,6,rmse,standard,0.155856761575111,5,0.005633288773350847,pre0_mod106_post0,tau_Zero_Flow_Days_sum
2,1250,6,rsq,standard,0.13269810070636776,5,0.048108972949165524,pre0_mod106_post0,tau_Zero_Flow_Days_sum
2,1250,9,mae,standard,0.11586999653494438,5,0.004706341957661834,pre0_mod107_post0,tau_Zero_Flow_Days_sum
2,1250,9,rmse,standard,0.15494558528334978,5,0.006100445743053982,pre0_mod107_post0,tau_Zero_Flow_Days_sum
2,1250,9,rsq,standard,0.14288244731325417,5,0.04550317506804016,pre0_mod107_post0,tau_Zero_Flow_Days_sum
2,1250,12,mae,standard,0.1159029853830908,5,0.004790286537443393,pre0_mod108_post0,tau_Zero_Flow_Days_sum
2,1250,12,rmse,standard,0.1551715208942551,5,0.006084985981521978,pre0_mod108_post0,tau_Zero_Flow_Days_sum
2,1250,12,rsq,standard,0.14334280885627548,5,0.049136630359850074,pre0_mod108_post0,tau_Zero_Flow_Days_sum
2,1250,15,mae,standard,0.11621320041795451,5,0.004753956341315375,pre0_mod109_post0,tau_Zero_Flow_Days_sum
2,1250,15,rmse,standard,0.15537197855892954,5,0.006157157768670122,pre0_mod109_post0,tau_Zero_Flow_Days_sum
2,1250,15,rsq,standard,0.14030792804594508,5,0.046934181021278526,pre0_mod109_post0,tau_Zero_Flow_Days_sum
2,1250,18,mae,standard,0.11605672238165587,5,0.004851851034753809,pre0_mod110_post0,tau_Zero_Flow_Days_sum
2,1250,18,rmse,standard,0.15506884138383303,5,0.006365940556842676,pre0_mod110_post0,tau_Zero_Flow_Days_sum
2,1250,18,rsq,standard,0.14434817160627036,5,0.04957503342781618,pre0_mod110_post0,tau_Zero_Flow_Days_sum
2,1250,21,mae,standard,0.11595062567268956,5,0.005058453923021284,pre0_mod111_post0,tau_Zero_Flow_Days_sum
2,1250,21,rmse,standard,0.15496115248004114,5,0.006667247561617542,pre0_mod111_post0,tau_Zero_Flow_Days_sum
2,1250,21,rsq,standard,0.14830898378254764,5,0.05162498602946324,pre0_mod111_post0,tau_Zero_Flow_Days_sum
2,1250,25,mae,standard,0.11693114560283856,5,0.005027493165023316,pre0_mod112_post0,tau_Zero_Flow_Days_sum
2,1250,25,rmse,standard,0.15572597506859817,5,0.006679611562557773,pre0_mod112_post0,tau_Zero_Flow_Days_sum
2,1250,25,rsq,standard,0.1420272949823561,5,0.05311514031103263,pre0_mod112_post0,tau_Zero_Flow_Days_sum
2,1450,3,mae,standard,0.11579989462629789,5,0.004764410451510205,pre0_mod113_post0,tau_Zero_Flow_Days_sum
2,1450,3,rmse,standard,0.1552459840757423,5,0.006003022806906487,pre0_mod113_post0,tau_Zero_Flow_Days_sum
2,1450,3,rsq,standard,0.1410321675412616,5,0.04851886723153034,pre0_mod113_post0,tau_Zero_Flow_Days_sum
2,1450,6,mae,standard,0.1166120142946454,5,0.004961470941283801,pre0_mod114_post0,tau_Zero_Flow_Days_sum
2,1450,6,rmse,standard,0.1559860623887927,5,0.006100129201978658,pre0_mod114_post0,tau_Zero_Flow_Days_sum
2,1450,6,rsq,standard,0.13447498062155708,5,0.04997374821170601,pre0_mod114_post0,tau_Zero_Flow_Days_sum
2,1450,9,mae,standard,0.11651564245181727,5,0.004761633910690755,pre0_mod115_post0,tau_Zero_Flow_Days_sum
2,1450,9,rmse,standard,0.15572062162133046,5,0.00605085757603828,pre0_mod115_post0,tau_Zero_Flow_Days_sum
2,1450,9,rsq,standard,0.13476111785519532,5,0.04819392132309583,pre0_mod115_post0,tau_Zero_Flow_Days_sum
2,1450,12,mae,standard,0.11618215693476582,5,0.0047971505787461665,pre0_mod116_post0,tau_Zero_Flow_Days_sum
2,1450,12,rmse,standard,0.1551927782439999,5,0.006131923113326025,pre0_mod116_post0,tau_Zero_Flow_Days_sum
2,1450,12,rsq,standard,0.14080867685339715,5,0.04747319633955208,pre0_mod116_post0,tau_Zero_Flow_Days_sum
2,1450,15,mae,standard,0.11560427282088072,5,0.004962800012321092,pre0_mod117_post0,tau_Zero_Flow_Days_sum
2,1450,15,rmse,standard,0.15507591054982023,5,0.0063992594514961235,pre0_mod117_post0,tau_Zero_Flow_Days_sum
2,1450,15,rsq,standard,0.14566668673829314,5,0.05162880716279032,pre0_mod117_post0,tau_Zero_Flow_Days_sum
2,1450,18,mae,standard,0.11633608301024817,5,0.004776657264381271,pre0_mod118_post0,tau_Zero_Flow_Days_sum
2,1450,18,rmse,standard,0.15524136564484106,5,0.0064298473744851875,pre0_mod118_post0,tau_Zero_Flow_Days_sum
2,1450,18,rsq,standard,0.14358668948361214,5,0.04968818668043287,pre0_mod118_post0,tau_Zero_Flow_Days_sum
2,1450,21,mae,standard,0.11618918767144029,5,0.004789300579731558,pre0_mod119_post0,tau_Zero_Flow_Days_sum
2,1450,21,rmse,standard,0.15514897354577495,5,0.006328386075270551,pre0_mod119_post0,tau_Zero_Flow_Days_sum
2,1450,21,rsq,standard,0.1454080047122373,5,0.050919306478072086,pre0_mod119_post0,tau_Zero_Flow_Days_sum
2,1450,25,mae,standard,0.11688001333355541,5,0.0048230546352338415,pre0_mod120_post0,tau_Zero_Flow_Days_sum
2,1450,25,rmse,standard,0.15542464738779885,5,0.006466884464417484,pre0_mod120_post0,tau_Zero_Flow_Days_sum
2,1450,25,rsq,standard,0.14459349776707967,5,0.0517869544691521,pre0_mod120_post0,tau_Zero_Flow_Days_sum
2,1650,3,mae,standard,0.11519483944640227,5,0.004711715888176046,pre0_mod121_post0,tau_Zero_Flow_Days_sum
2,1650,3,rmse,standard,0.15500678428152415,5,0.005959634259095188,pre0_mod121_post0,tau_Zero_Flow_Days_sum
2,1650,3,rsq,standard,0.14126088772108056,5,0.04640134715382573,pre0_mod121_post0,tau_Zero_Flow_Days_sum
2,1650,6,mae,standard,0.11570563655132873,5,0.00499246599359676,pre0_mod122_post0,tau_Zero_Flow_Days_sum
2,1650,6,rmse,standard,0.15512283855457096,5,0.0061220397454848285,pre0_mod122_post0,tau_Zero_Flow_Days_sum
2,1650,6,rsq,standard,0.14081365882956168,5,0.04808097835761658,pre0_mod122_post0,tau_Zero_Flow_Days_sum
2,1650,9,mae,standard,0.11578859648572236,5,0.004791456141239042,pre0_mod123_post0,tau_Zero_Flow_Days_sum
2,1650,9,rmse,standard,0.15534955209717144,5,0.006099263332792118,pre0_mod123_post0,tau_Zero_Flow_Days_sum
2,1650,9,rsq,standard,0.13789426613497238,5,0.04523488642714994,pre0_mod123_post0,tau_Zero_Flow_Days_sum
2,1650,12,mae,standard,0.11593176252286441,5,0.004900965329058905,pre0_mod124_post0,tau_Zero_Flow_Days_sum
2,1650,12,rmse,standard,0.15509527338715218,5,0.0062337257058613415,pre0_mod124_post0,tau_Zero_Flow_Days_sum
2,1650,12,rsq,standard,0.14209232158061705,5,0.0490591373501895,pre0_mod124_post0,tau_Zero_Flow_Days_sum
2,1650,15,mae,standard,0.11588773351761043,5,0.004964085851964602,pre0_mod125_post0,tau_Zero_Flow_Days_sum
2,1650,15,rmse,standard,0.15499606670580915,5,0.00649615754775128,pre0_mod125_post0,tau_Zero_Flow_Days_sum
2,1650,15,rsq,standard,0.14490724601071298,5,0.05026343435444436,pre0_mod125_post0,tau_Zero_Flow_Days_sum
2,1650,18,mae,standard,0.11641377917643549,5,0.004818391628173374,pre0_mod126_post0,tau_Zero_Flow_Days_sum
2,1650,18,rmse,standard,0.1553165173295114,5,0.006394084788121585,pre0_mod126_post0,tau_Zero_Flow_Days_sum
2,1650,18,rsq,standard,0.14152932197187879,5,0.04932261069934521,pre0_mod126_post0,tau_Zero_Flow_Days_sum
2,1650,21,mae,standard,0.11582610414676582,5,0.0048663916390321825,pre0_mod127_post0,tau_Zero_Flow_Days_sum
2,1650,21,rmse,standard,0.15489417393810243,5,0.006401947614889904,pre0_mod127_post0,tau_Zero_Flow_Days_sum
2,1650,21,rsq,standard,0.1485960992241761,5,0.0521185716064964,pre0_mod127_post0,tau_Zero_Flow_Days_sum
2,1650,25,mae,standard,0.11652424685927693,5,0.004871874427300697,pre0_mod128_post0,tau_Zero_Flow_Days_sum
2,1650,25,rmse,standard,0.15553125183700597,5,0.006621714196812883,pre0_mod128_post0,tau_Zero_Flow_Days_sum
2,1650,25,rsq,standard,0.1409029627943635,5,0.04894923039370365,pre0_mod128_post0,tau_Zero_Flow_Days_sum
3,250,3,mae,standard,0.11787901686647204,5,0.0038969751660983777,pre0_mod129_post0,tau_Zero_Flow_Days_sum
3,250,3,rmse,standard,0.15663271384682942,5,0.005011431507174325,pre0_mod129_post0,tau_Zero_Flow_Days_sum
3,250,3,rsq,standard,0.1230136615590342,5,0.04237670815847482,pre0_mod129_post0,tau_Zero_Flow_Days_sum
3,250,6,mae,standard,0.11617293614555521,5,0.005402030840809518,pre0_mod130_post0,tau_Zero_Flow_Days_sum
3,250,6,rmse,standard,0.15548472002171296,5,0.006473177047265183,pre0_mod130_post0,tau_Zero_Flow_Days_sum
3,250,6,rsq,standard,0.14003674240871627,5,0.04584257153457101,pre0_mod130_post0,tau_Zero_Flow_Days_sum
3,250,9,mae,standard,0.11548114175493623,5,0.005168244585977934,pre0_mod131_post0,tau_Zero_Flow_Days_sum
3,250,9,rmse,standard,0.15551267656334822,5,0.005955381917221524,pre0_mod131_post0,tau_Zero_Flow_Days_sum
3,250,9,rsq,standard,0.13770699704941747,5,0.04701328567756019,pre0_mod131_post0,tau_Zero_Flow_Days_sum
3,250,12,mae,standard,0.11685248139284399,5,0.004730914932662427,pre0_mod132_post0,tau_Zero_Flow_Days_sum
3,250,12,rmse,standard,0.1563512135916498,5,0.005982724483834714,pre0_mod132_post0,tau_Zero_Flow_Days_sum
3,250,12,rsq,standard,0.12962929560736505,5,0.045519189872556216,pre0_mod132_post0,tau_Zero_Flow_Days_sum
3,250,15,mae,standard,0.11578606746636855,5,0.005443798243392924,pre0_mod133_post0,tau_Zero_Flow_Days_sum
3,250,15,rmse,standard,0.15565137099193835,5,0.006954951436329337,pre0_mod133_post0,tau_Zero_Flow_Days_sum
3,250,15,rsq,standard,0.13808760281919674,5,0.04951160477843532,pre0_mod133_post0,tau_Zero_Flow_Days_sum
3,250,18,mae,standard,0.11605476838744826,5,0.004665567744684935,pre0_mod134_post0,tau_Zero_Flow_Days_sum
3,250,18,rmse,standard,0.1543571871730293,5,0.006064160913328229,pre0_mod134_post0,tau_Zero_Flow_Days_sum
3,250,18,rsq,standard,0.14765000840775622,5,0.04128037643367507,pre0_mod134_post0,tau_Zero_Flow_Days_sum
3,250,21,mae,standard,0.11533541099706635,5,0.004964102738592918,pre0_mod135_post0,tau_Zero_Flow_Days_sum
3,250,21,rmse,standard,0.15462743828874004,5,0.006358375034281056,pre0_mod135_post0,tau_Zero_Flow_Days_sum
3,250,21,rsq,standard,0.14776247587975794,5,0.0503061547254209,pre0_mod135_post0,tau_Zero_Flow_Days_sum
3,250,25,mae,standard,0.11650034572516847,5,0.005431444559214713,pre0_mod136_post0,tau_Zero_Flow_Days_sum
3,250,25,rmse,standard,0.15571909175039989,5,0.0068603258845049385,pre0_mod136_post0,tau_Zero_Flow_Days_sum
3,250,25,rsq,standard,0.13657106666955715,5,0.050712306673285946,pre0_mod136_post0,tau_Zero_Flow_Days_sum
3,450,3,mae,standard,0.11623655294886005,5,0.0050335383319842185,pre0_mod137_post0,tau_Zero_Flow_Days_sum
3,450,3,rmse,standard,0.15528714214922906,5,0.00584289263520895,pre0_mod137_post0,tau_Zero_Flow_Days_sum
3,450,3,rsq,standard,0.14064912586867048,5,0.04835019447185344,pre0_mod137_post0,tau_Zero_Flow_Days_sum
3,450,6,mae,standard,0.1165791596769094,5,0.004937538144990819,pre0_mod138_post0,tau_Zero_Flow_Days_sum
3,450,6,rmse,standard,0.1557997199541756,5,0.006181948251369199,pre0_mod138_post0,tau_Zero_Flow_Days_sum
3,450,6,rsq,standard,0.13375792663723468,5,0.04541439540604206,pre0_mod138_post0,tau_Zero_Flow_Days_sum
3,450,9,mae,standard,0.11529341401844567,5,0.005158112883803728,pre0_mod139_post0,tau_Zero_Flow_Days_sum
3,450,9,rmse,standard,0.1553107063145836,5,0.006130472499266755,pre0_mod139_post0,tau_Zero_Flow_Days_sum
3,450,9,rsq,standard,0.14035681263620237,5,0.046452516928316416,pre0_mod139_post0,tau_Zero_Flow_Days_sum
3,450,12,mae,standard,0.11643404736278017,5,0.004969406487002309,pre0_mod140_post0,tau_Zero_Flow_Days_sum
3,450,12,rmse,standard,0.15500385270507303,5,0.006078657896828638,pre0_mod140_post0,tau_Zero_Flow_Days_sum
3,450,12,rsq,standard,0.14322576176637375,5,0.044014312703202156,pre0_mod140_post0,tau_Zero_Flow_Days_sum
3,450,15,mae,standard,0.11530138483250094,5,0.0051795799554823305,pre0_mod141_post0,tau_Zero_Flow_Days_sum
3,450,15,rmse,standard,0.1548018844067235,5,0.006207211347183912,pre0_mod141_post0,tau_Zero_Flow_Days_sum
3,450,15,rsq,standard,0.14527730375945858,5,0.048522009151073575,pre0_mod141_post0,tau_Zero_Flow_Days_sum
3,450,18,mae,standard,0.11527769074338699,5,0.004645760714752428,pre0_mod142_post0,tau_Zero_Flow_Days_sum
3,450,18,rmse,standard,0.1541053326165859,5,0.006308371755033602,pre0_mod142_post0,tau_Zero_Flow_Days_sum
